"Date","Route","Time","Day","Incident","Direction","Vehicle","delay"
"2024/5/10","11",18:04:00,"Friday","Mechanical","E",8833,1
"2024/5/10","82",18:09:00,"Friday","Diversion","S",8436,1
"2024/5/10","165",18:10:00,"Friday","Emergency Services","N",8903,1
"2024/5/10","34",18:10:00,"Friday","Mechanical","N",8861,1
"2024/5/10","996",18:11:00,"Friday","Mechanical","W",3614,1
"2024/5/10","945",18:16:00,"Friday","Mechanical","S",3728,1
"2024/5/10","57",18:22:00,"Friday","Investigation","S",3312,1
"2024/5/10","89",18:33:00,"Friday","Diversion",NA,0,1
"2024/5/10","63",18:33:00,"Friday","Security","W",7108,1
"2024/5/10","67",18:39:00,"Friday","Collision - TTC","S",8853,1
"2024/5/10","939",18:49:00,"Friday","Emergency Services","E",3207,1
"2024/5/10","162",18:56:00,"Friday","Diversion",NA,8700,1
"2024/5/10","36",18:59:00,"Friday","Security","E",9120,1
"2024/5/10","939",19:03:00,"Friday","Operations - Operator",NA,3214,1
"2024/5/10","111",19:19:00,"Friday","Investigation","N",8115,1
"2024/5/10","67",19:23:00,"Friday","Emergency Services","S",8692,1
"2024/5/10","924",19:27:00,"Friday","Security","S",8585,1
"2024/5/10","985",19:35:00,"Friday","Security",NA,3446,1
"2024/5/10","63",19:40:00,"Friday","Mechanical","S",7089,1
"2024/5/10","43",20:03:00,"Friday","Cleaning - Unsanitary","S",3157,1
"2024/5/10","171",20:20:00,"Friday","Mechanical",NA,1399,1
"2024/5/10","14",20:25:00,"Friday","Security","W",7235,1
"2024/5/10","43",20:31:00,"Friday","Operations - Operator","N",3295,1
"2024/5/10","97",21:21:00,"Friday","Vision","S",7078,1
"2024/5/10","52",21:36:00,"Friday","Diversion","W",8875,1
"2024/5/10","25",21:37:00,"Friday","Investigation","W",3093,1
"2024/5/10","51",21:49:00,"Friday","Investigation","S",3151,1
"2024/5/10","24",21:59:00,"Friday","Operations - Operator","S",8603,1
"2024/5/10","65",22:09:00,"Friday","Cleaning - Unsanitary","S",8412,1
"2024/5/10","29",22:40:00,"Friday","Diversion","S",9026,0
"2024/5/10","927",23:01:00,"Friday","Diversion","S",0,1
"2024/5/10","52",23:04:00,"Friday","Collision - TTC","S",3592,1
"2024/5/10","24",23:22:00,"Friday","Mechanical","S",8570,1
"2024/5/10","52",00:03:00,"Friday","Mechanical","E",1370,1
"2024/5/11","320",02:08:00,"Saturday","Diversion","S",0,1
"2024/5/11","64",02:34:00,"Saturday","Operations - Operator","S",8607,1
"2024/5/11","363",03:05:00,"Saturday","Diversion",NA,8379,1
"2024/5/11","995",03:14:00,"Saturday","Security","S",3447,1
"2024/5/11","37",03:24:00,"Saturday","Collision - TTC","S",3357,1
"2024/5/11","995",03:33:00,"Saturday","Cleaning - Unsanitary","S",3447,1
"2024/5/11","24",04:43:00,"Saturday","Road Blocked - NON-TTC Collision",NA,0,0
"2024/5/11","85",04:52:00,"Saturday","Security","E",1318,0
"2024/5/11","57",05:01:00,"Saturday","Emergency Services",NA,3306,0
"2024/5/11","72",05:27:00,"Saturday","Mechanical","S",8542,1
"2024/5/11","334",05:31:00,"Saturday","Emergency Services","W",8655,1
"2024/5/11","95",05:44:00,"Saturday","Emergency Services","S",1210,1
"2024/5/11","320",05:45:00,"Saturday","Emergency Services",NA,9011,0
"2024/5/11","23",05:50:00,"Saturday","General Delay","N",8513,1
"2024/5/11","59",06:14:00,"Saturday","Mechanical","N",7028,1
"2024/5/11","36",06:19:00,"Saturday","Security","S",9099,0
"2024/5/11","35",06:59:00,"Saturday","Cleaning - Unsanitary","N",1353,1
"2024/5/11","116",07:16:00,"Saturday","Mechanical","W",3451,1
"2024/5/11","96",07:36:00,"Saturday","Security",NA,3572,0
"2024/5/11","44",07:47:00,"Saturday","Mechanical","E",8177,1
"2024/5/11","60",08:34:00,"Saturday","Mechanical","S",7094,1
"2024/5/11","96",08:35:00,"Saturday","Mechanical","S",3537,1
"2024/5/11","94",08:47:00,"Saturday","Operations - Operator","E",8557,1
"2024/5/11","101",09:06:00,"Saturday","Operations - Operator","W",8363,1
"2024/5/11","90",09:09:00,"Saturday","Mechanical","E",7084,1
"2024/5/11","7",09:11:00,"Saturday","Vision","N",7104,1
"2024/5/11","106",09:12:00,"Saturday","Utilized Off Route","N",8370,1
"2024/5/11","36",09:13:00,"Saturday","Mechanical","W",1351,1
"2024/5/11","54",09:13:00,"Saturday","Emergency Services","E",8858,1
"2024/5/11","960",09:15:00,"Saturday","Emergency Services",NA,7005,1
"2024/5/11","52",09:17:00,"Saturday","Operations - Operator","S",3538,1
"2024/5/11","95",09:37:00,"Saturday","Operations - Operator","E",1204,1
"2024/5/11","7",09:55:00,"Saturday","Mechanical","N",7074,1
"2024/5/11","929",09:59:00,"Saturday","Emergency Services","N",9041,1
"2024/5/11","96",10:10:00,"Saturday","Mechanical","N",3518,1
"2024/5/11","39",10:16:00,"Saturday","Mechanical","E",3102,1
"2024/5/11","12",10:18:00,"Saturday","Mechanical","E",8594,1
"2024/5/11","75",10:29:00,"Saturday","General Delay","S",8436,1
"2024/5/11","131",10:32:00,"Saturday","Security","E",3446,1
"2024/5/11","38",10:49:00,"Saturday","Mechanical","E",1328,1
"2024/5/11","39",10:56:00,"Saturday","Security","W",3182,1
"2024/5/11","89",11:08:00,"Saturday","Mechanical","N",8360,1
"2024/5/11","41",11:10:00,"Saturday","Operations - Operator","S",7211,1
"2024/5/11","75",11:11:00,"Saturday","Diversion","E",8427,1
"2024/5/11","160",11:14:00,"Saturday","General Delay",NA,7003,1
"2024/5/11","97",11:15:00,"Saturday","General Delay",NA,7096,1
"2024/5/11","13",11:16:00,"Saturday","General Delay",NA,7076,1
"2024/5/11","100",11:23:00,"Saturday","General Delay",NA,8531,1
"2024/5/11","35",11:23:00,"Saturday","Operations - Operator","N",1413,1
"2024/5/11","985",11:34:00,"Saturday","Operations - Operator",NA,9068,1
"2024/5/11","7",11:38:00,"Saturday","Operations - Operator","N",8358,1
"2024/5/11","73",11:48:00,"Saturday","Mechanical","W",8120,1
"2024/5/11","63",11:49:00,"Saturday","Mechanical","S",7030,1
"2024/5/11","47",11:50:00,"Saturday","General Delay","N",7010,0
"2024/5/11","70",11:54:00,"Saturday","General Delay","S",8604,0
"2024/5/11","29",12:05:00,"Saturday","Operations - Operator","E",9019,1
"2024/5/11","19",12:08:00,"Saturday","Emergency Services","N",8485,1
"2024/5/11","105",12:11:00,"Saturday","Diversion","S",8339,1
"2024/5/11","999",12:14:00,"Saturday","Emergency Services","S",1536,0
"2024/5/11","129",12:15:00,"Saturday","Mechanical","S",3239,1
"2024/5/11","17",12:29:00,"Saturday","Operations - Operator","S",3157,1
"2024/5/11","85",12:30:00,"Saturday","General Delay","W",3487,1
"2024/5/11","29",12:36:00,"Saturday","Emergency Services","N",9142,1
"2024/5/11","900",12:39:00,"Saturday","Operations - Operator","E",3341,1
"2024/5/11","929",12:46:00,"Saturday","Investigation","N",9135,1
"2024/5/11","7",12:52:00,"Saturday","Operations - Operator","N",3502,1
"2024/5/11","47",12:58:00,"Saturday","Mechanical","S",7039,1
"2024/5/11","929",13:00:00,"Saturday","Operations - Operator","N",7236,1
"2024/5/11","999",13:17:00,"Saturday","Emergency Services","E",7120,0
"2024/5/11","52",13:23:00,"Saturday","Investigation","W",3633,1
"2024/5/11","52",13:27:00,"Saturday","Cleaning - Unsanitary","E",3616,1
"2024/5/11","38",13:33:00,"Saturday","Vision","S",1247,1
"2024/5/11","38",13:35:00,"Saturday","Vision","S",1247,1
"2024/5/11","36",13:36:00,"Saturday","Diversion","W",3707,0
"2024/5/11","96",13:37:00,"Saturday","Mechanical","W",3554,1
"2024/5/11","41",13:46:00,"Saturday","Mechanical",NA,7222,1
"2024/5/11","39",13:46:00,"Saturday","Mechanical","E",3307,1
"2024/5/11","98",13:59:00,"Saturday","Emergency Services",NA,3513,1
"2024/5/11","20",13:59:00,"Saturday","Cleaning - Unsanitary","E",8591,1
"2024/5/11","54",14:00:00,"Saturday","General Delay","W",8696,1
"2024/5/11","51",14:09:00,"Saturday","General Delay","N",3199,0
"2024/5/11","35",14:10:00,"Saturday","Cleaning - Unsanitary","N",1010,1
"2024/5/11","95",14:24:00,"Saturday","Mechanical","W",1254,1
"2024/5/11","133",14:36:00,"Saturday","Operations - Operator","E",1201,1
"2024/5/11","91",14:56:00,"Saturday","Mechanical","S",8706,1
"2024/5/11","116",14:59:00,"Saturday","Collision - TTC","W",3447,1
"2024/5/11","161",15:00:00,"Saturday","Diversion",NA,1403,1
"2024/5/11","68",15:08:00,"Saturday","Mechanical","S",3171,1
"2024/5/11","935",15:13:00,"Saturday","Mechanical","N",1086,1
"2024/5/11","927",15:21:00,"Saturday","Mechanical","E",3570,1
"2024/5/11","168",15:21:00,"Saturday","Operations - Operator","N",7286,1
"2024/5/11","130",15:22:00,"Saturday","Diversion","N",3489,1
"2024/5/11","29",15:23:00,"Saturday","Collision - TTC","S",9137,1
"2024/5/11","91",15:26:00,"Saturday","Mechanical","N",8782,1
"2024/5/11","63",15:28:00,"Saturday","Utilized Off Route","E",8364,1
"2024/5/11","63",15:28:00,"Saturday","Utilized Off Route","W",8364,1
"2024/5/11","41",15:36:00,"Saturday","Utilized Off Route","S",7328,1
"2024/5/11","47",15:37:00,"Saturday","Utilized Off Route","W",7010,1
"2024/5/11","40",15:40:00,"Saturday","Utilized Off Route","E",8310,1
"2024/5/11","63",15:44:00,"Saturday","Utilized Off Route","E",7046,1
"2024/5/11","120",15:48:00,"Saturday","Mechanical","N",8929,1
"2024/5/11","105",15:48:00,"Saturday","Utilized Off Route","N",8339,0
"2024/5/11","935",15:49:00,"Saturday","Utilized Off Route","E",1106,1
"2024/5/11","110",15:51:00,"Saturday","Diversion","S",8094,1
"2024/5/11","14",15:52:00,"Saturday","Collision - TTC","W",7316,1
"2024/5/11","130",16:00:00,"Saturday","General Delay","N",0,0
"2024/5/11","40",16:10:00,"Saturday","Utilized Off Route","E",8310,1
"2024/5/11","73",16:12:00,"Saturday","Mechanical","N",8309,1
"2024/5/11","52",16:12:00,"Saturday","General Delay","W",8947,1
"2024/5/11","985",16:22:00,"Saturday","Utilized Off Route","E",9065,1
"2024/5/11","39",16:22:00,"Saturday","Vision","E",3250,1
"2024/5/11","22",16:37:00,"Saturday","Mechanical","S",8590,1
"2024/5/11","75",16:39:00,"Saturday","Security","N",8435,1
"2024/5/11","36",16:46:00,"Saturday","Mechanical","W",8938,1
"2024/5/11","98",16:46:00,"Saturday","Collision - TTC","N",3513,1
"2024/5/11","89",16:46:00,"Saturday","Operations - Operator","S",8331,1
"2024/5/11","24",16:48:00,"Saturday","Collision - TTC","S",8582,1
"2024/5/11","63",16:48:00,"Saturday","Mechanical","S",7119,1
"2024/5/11","79",16:49:00,"Saturday","General Delay","N",7202,1
"2024/5/11","96",16:57:00,"Saturday","Diversion","W",8959,1
"2024/5/11","927",16:58:00,"Saturday","Diversion","W",8953,1
"2024/5/11","64",17:04:00,"Saturday","Mechanical","S",8418,1
"2024/5/11","52",17:08:00,"Saturday","Operations - Operator","W",3570,1
"2024/5/11","25",17:18:00,"Saturday","Collision - TTC","S",8657,1
"2024/5/11","59",17:20:00,"Saturday","Mechanical","W",7021,1
"2024/5/11","63",17:35:00,"Saturday","Vision","N",7078,1
"2024/5/11","32",17:39:00,"Saturday","Mechanical","E",7217,1
"2024/5/11","37",17:42:00,"Saturday","Security","N",8034,1
"2024/5/11","79",17:52:00,"Saturday","General Delay","S",7266,0
"2024/5/11","14",18:00:00,"Saturday","Mechanical","W",7316,1
"2024/5/11","165",18:02:00,"Saturday","Operations - Operator","S",3637,1
"2024/5/11","68",18:03:00,"Saturday","Utilized Off Route","N",3215,1
"2024/5/11","162",18:06:00,"Saturday","Mechanical","E",8759,1
"2024/5/11","68",18:08:00,"Saturday","Mechanical","N",9235,1
"2024/5/11","13",18:10:00,"Saturday","Cleaning - Unsanitary","N",3461,1
"2024/5/11","35",18:15:00,"Saturday","Emergency Services","N",1091,1
"2024/5/11","52",18:22:00,"Saturday","Security",NA,8950,1
"2024/5/11","900",18:29:00,"Saturday","Investigation",NA,3330,1
"2024/5/11","929",18:30:00,"Saturday","Cleaning - Unsanitary","N",9026,1
"2024/5/11","63",18:52:00,"Saturday","Vision","S",7058,1
"2024/5/11","79",19:03:00,"Saturday","Operations - Operator","N",7313,1
"2024/5/11","36",19:25:00,"Saturday","Operations - Operator","W",8882,1
"2024/5/11","74",19:34:00,"Saturday","Security","S",8634,1
"2024/5/11","39",19:44:00,"Saturday","Operations - Operator","E",3210,1
"2024/5/11","63",20:02:00,"Saturday","Mechanical","E",7068,1
"2024/5/11","134",20:14:00,"Saturday","Diversion","N",1323,0
"2024/5/11","41",20:20:00,"Saturday","Collision - TTC","N",7223,1
"2024/5/11","960",20:20:00,"Saturday","Operations - Operator","W",8325,1
"2024/5/11","47",20:21:00,"Saturday","Mechanical","S",7070,1
"2024/5/11","102",20:21:00,"Saturday","Diversion","N",3429,1
"2024/5/11","47",20:21:00,"Saturday","Mechanical","S",7070,1
"2024/5/11","85",20:32:00,"Saturday","Mechanical","W",3478,1
"2024/5/11","70",20:37:00,"Saturday","Mechanical","E",8422,1
"2024/5/11","960",20:41:00,"Saturday","Operations - Operator","W",8362,1
"2024/5/11","165",20:43:00,"Saturday","Mechanical",NA,8931,1
"2024/5/11","75",20:47:00,"Saturday","Security","N",8613,0
"2024/5/11","47",20:51:00,"Saturday","Vision","N",7010,1
"2024/5/11","29",20:54:00,"Saturday","Mechanical","N",9406,1
"2024/5/11","939",21:02:00,"Saturday","Mechanical","E",3113,1
"2024/5/11","34",21:22:00,"Saturday","Cleaning - Unsanitary","W",8824,1
"2024/5/11","96",21:26:00,"Saturday","Operations - Operator","W",8895,1
"2024/5/11","16",21:32:00,"Saturday","General Delay",NA,8488,0
"2024/5/11","23",21:35:00,"Saturday","Mechanical","W",8452,1
"2024/5/11","29",21:36:00,"Saturday","Operations - Operator","S",9025,1
"2024/5/11",NA,21:36:00,"Saturday","Collision - TTC",NA,7312,0
"2024/5/11","17",21:38:00,"Saturday","Diversion","N",3186,1
"2024/5/11","113",21:38:00,"Saturday","Security","S",1218,1
"2024/5/11","168",21:38:00,"Saturday","Cleaning - Unsanitary","N",7288,1
"2024/5/11","32",21:45:00,"Saturday","General Delay","W",7300,0
"2024/5/11","39",21:51:00,"Saturday","Diversion","W",9208,1
"2024/5/11","121",21:57:00,"Saturday","Operations - Operator","E",8522,1
"2024/5/11","100",22:16:00,"Saturday","Emergency Services","E",8531,1
"2024/5/11","35",22:21:00,"Saturday","Mechanical","S",1409,1
"2024/5/11","102",22:27:00,"Saturday","Diversion","N",0,1
"2024/5/11","985",22:40:00,"Saturday","Mechanical","E",9082,1
"2024/5/11","134",22:48:00,"Saturday","Cleaning - Unsanitary","S",1656,1
"2024/5/11","38",22:49:00,"Saturday","Mechanical","E",1328,1
"2024/5/11","94",22:50:00,"Saturday","Operations - Operator","W",8557,1
"2024/5/11","130",22:59:00,"Saturday","General Delay","S",0,0
"2024/5/11","32",23:02:00,"Saturday","Diversion","E",7321,1
"2024/5/11",NA,23:19:00,"Saturday","Security","N",7033,0
"2024/5/11","54",23:21:00,"Saturday","Cleaning - Unsanitary","E",8650,1
"2024/5/11","37",00:22:00,"Saturday","Emergency Services",NA,8301,1
"2024/5/11","161",00:54:00,"Saturday","Emergency Services","W",7203,1
"2024/5/11","85",01:03:00,"Saturday","Emergency Services",NA,1284,1
"2024/5/11","96",01:10:00,"Saturday","Cleaning - Unsanitary","W",3543,1
"2024/5/11","165",01:25:00,"Saturday","Emergency Services","E",3598,1
"2024/5/12","7",02:19:00,"Sunday","Cleaning - Unsanitary","N",8350,1
"2024/5/12","94",02:42:00,"Sunday","Operations - Operator","W",8510,1
"2024/5/12","116",02:52:00,"Sunday","Emergency Services","E",3483,1
"2024/5/12","320",02:58:00,"Sunday","General Delay","N",3217,0
"2024/5/12","900",02:59:00,"Sunday","Emergency Services",NA,3336,0
"2024/5/12","95",03:02:00,"Sunday","Cleaning - Unsanitary","S",1654,1
"2024/5/12","94",03:05:00,"Sunday","General Delay","W",8510,0
"2024/5/12","94",03:28:00,"Sunday","Operations - Operator","W",8510,1
"2024/5/12","320",03:37:00,"Sunday","Security","N",8942,0
"2024/5/12","112",03:47:00,"Sunday","Security",NA,8197,1
"2024/5/12","307",04:23:00,"Sunday","Diversion","W",8390,1
"2024/5/12","129",04:26:00,"Sunday","Emergency Services","S",3131,0
"2024/5/12","320",04:31:00,"Sunday","Emergency Services",NA,1423,0
"2024/5/12","320",04:38:00,"Sunday","Security",NA,1021,0
"2024/5/12","40",05:12:00,"Sunday","Emergency Services","S",8205,0
"2024/5/12","395",05:12:00,"Sunday","Security","N",1202,0
"2024/5/12","86",06:18:00,"Sunday","Emergency Services","S",3495,1
"2024/5/12","385",06:22:00,"Sunday","Mechanical","W",1328,1
"2024/5/12","52",06:24:00,"Sunday","Mechanical","W",3537,1
"2024/5/12","7",06:25:00,"Sunday","General Delay","N",7088,0
"2024/5/12","29",07:07:00,"Sunday","Mechanical","E",9141,1
"2024/5/12","102",07:10:00,"Sunday","Mechanical","S",3415,1
"2024/5/12","53",07:20:00,"Sunday","Security","S",3100,0
"2024/5/12","40",07:24:00,"Sunday","Mechanical","E",8219,0
"2024/5/12","114",07:31:00,"Sunday","Diversion",NA,8591,1
"2024/5/12","91",07:34:00,"Sunday","Operations - Operator","E",8748,1
"2024/5/12","929",07:36:00,"Sunday","Operations - Operator",NA,0,1
"2024/5/12","929",07:36:00,"Sunday","Operations - Operator",NA,0,1
"2024/5/12","929",07:36:00,"Sunday","Operations - Operator",NA,9043,1
"2024/5/12","133",07:38:00,"Sunday","Mechanical","E",1281,1
"2024/5/12","905",07:46:00,"Sunday","Operations - Operator","E",9070,1
"2024/5/12","300",07:46:00,"Sunday","Emergency Services",NA,8172,0
"2024/5/12","125",07:54:00,"Sunday","Operations - Operator","S",7066,1
"2024/5/12","104",08:00:00,"Sunday","Mechanical","N",8339,1
"2024/5/12","23",08:01:00,"Sunday","General Delay","E",8512,1
"2024/5/12","97",08:02:00,"Sunday","General Delay","S",8376,0
"2024/5/12","113",08:05:00,"Sunday","General Delay","E",8525,1
"2024/5/12","13",08:05:00,"Sunday","Security",NA,7894,1
"2024/5/12","85",08:06:00,"Sunday","Mechanical","W",3480,1
"2024/5/12","72",08:10:00,"Sunday","Mechanical","W",8471,1
"2024/5/12","121",08:12:00,"Sunday","Diversion",NA,8458,1
"2024/5/12","160",08:18:00,"Sunday","General Delay","N",8363,0
"2024/5/12","80",08:27:00,"Sunday","General Delay","W",8129,1
"2024/5/12","102",08:32:00,"Sunday","Collision - TTC","N",3432,1
"2024/5/12","43",08:40:00,"Sunday","Mechanical","N",3295,1
"2024/5/12","320",08:41:00,"Sunday","Security",NA,9011,1
"2024/5/12","38",08:46:00,"Sunday","Security",NA,1218,1
"2024/5/12","17",09:03:00,"Sunday","Mechanical","N",3254,1
"2024/5/12","13",09:26:00,"Sunday","General Delay","S",7063,0
"2024/5/12","68",09:38:00,"Sunday","Utilized Off Route","W",3186,1
"2024/5/12","52",09:53:00,"Sunday","Collision - TTC","E",3534,1
"2024/5/12","47",09:55:00,"Sunday","Utilized Off Route","N",3508,1
"2024/5/12","63",10:14:00,"Sunday","Utilized Off Route","N",3458,1
"2024/5/12","60",10:17:00,"Sunday","Utilized Off Route","E",7031,1
"2024/5/12","202",10:21:00,"Sunday","Diversion","E",8734,1
"2024/5/12","32",10:28:00,"Sunday","Mechanical","W",7260,1
"2024/5/12","929",10:31:00,"Sunday","Mechanical","W",9151,1
"2024/5/12","52",10:44:00,"Sunday","Security","S",3560,1
"2024/5/12","29",10:45:00,"Sunday","Collision - TTC","S",9031,1
"2024/5/12","86",10:56:00,"Sunday","Mechanical","S",3479,1
"2024/5/12","52",11:00:00,"Sunday","Security","N",8901,1
"2024/5/12","22",11:38:00,"Sunday","General Delay","W",8593,0
"2024/5/12","131",11:53:00,"Sunday","Mechanical","N",1248,1
"2024/5/12","7",11:59:00,"Sunday","General Delay","S",8340,1
"2024/5/12","41",12:02:00,"Sunday","General Delay","S",7216,0
"2024/5/12","40",12:09:00,"Sunday","Utilized Off Route","N",8323,1
"2024/5/12","935",12:29:00,"Sunday","Utilized Off Route","E",1407,1
"2024/5/12","47",12:31:00,"Sunday","Utilized Off Route","E",8385,1
"2024/5/12","76",12:42:00,"Sunday","Utilized Off Route","S",8073,1
"2024/5/12","935",12:43:00,"Sunday","Utilized Off Route","E",1409,1
"2024/5/12","16",12:45:00,"Sunday","Collision - TTC","W",8762,1
"2024/5/12","61",12:47:00,"Sunday","General Delay","W",8387,0
"2024/5/12","32",12:59:00,"Sunday","Vision","E",7313,1
"2024/5/12","47",13:00:00,"Sunday","General Delay","N",8369,0
"2024/5/12","129",13:12:00,"Sunday","Collision - TTC","S",3226,1
"2024/5/12","168",13:13:00,"Sunday","Security","N",7273,1
"2024/5/12","35",13:29:00,"Sunday","Operations - Operator","S",1109,1
"2024/5/12","96",13:32:00,"Sunday","Collision - TTC","E",8894,1
"2024/5/12","52",13:43:00,"Sunday","Diversion","W",3606,1
"2024/5/12","161",13:44:00,"Sunday","Operations - Operator","N",7230,1
"2024/5/12","102",13:56:00,"Sunday","Operations - Operator","S",3408,1
"2024/5/12","118",14:00:00,"Sunday","General Delay","W",3455,0
"2024/5/12","165",14:00:00,"Sunday","General Delay","W",3604,0
"2024/5/12","32",14:05:00,"Sunday","Collision - TTC","E",7314,1
"2024/5/12","929",14:12:00,"Sunday","Operations - Operator","W",9021,1
"2024/5/12","96",14:20:00,"Sunday","General Delay","E",8949,0
"2024/5/12","36",14:25:00,"Sunday","Mechanical","E",3709,1
"2024/5/12","95",14:26:00,"Sunday","Security","E",1586,1
"2024/5/12","925",14:41:00,"Sunday","Utilized Off Route","S",8766,1
"2024/5/12","45",14:45:00,"Sunday","Mechanical","N",7240,1
"2024/5/12","70",14:58:00,"Sunday","General Delay","W",8536,0
"2024/5/12","134",14:59:00,"Sunday","General Delay",NA,1217,0
